experiment,instrument,run,spots,bases,size,published
ERX556015[accn],Illumina HiSeq 2000,ERR599145,"169,022,446",33.5G,20.8Gb,2014-09-13
ERX556021[accn],Illumina HiSeq 2000,ERR599037,"97,469,834",19G,12.3Gb,2014-09-13
ERX556021[accn],Illumina HiSeq 2000,ERR599037,"97,469,834",19G,12.3Gb,2014-09-13
ERX556100[accn],Illumina HiSeq 2000,ERR599172,"40,864,691",8.1G,5Gb,2014-09-13
ERX556100[accn],Illumina HiSeq 2000,ERR599172,"40,864,691",8.1G,5Gb,2014-09-13
ERX552263[accn],Illumina HiSeq 2000,ERR594346,"91,921,332",18.6G,11.5Gb,2014-09-07
ERX552263[accn],Illumina HiSeq 2000,ERR594346,"91,921,332",18.6G,11.5Gb,2014-09-07
ERX140293[accn],454 GS FLX Titanium,ERR164412,"731,726",408.6M,889.7Mb,2013-04-18
ERX555983[accn],Illumina HiSeq 2000,ERR599011,"33,118,603",6.6G,3.9Gb,2014-09-13
ERX555983[accn],Illumina HiSeq 2000,ERR599011,"33,118,603",6.6G,3.9Gb,2014-09-13
ERX555906[accn],Illumina HiSeq 2000,ERR599074,"187,133,430",36.8G,24.4Gb,2014-09-13
ERX555906[accn],Illumina HiSeq 2000,ERR599074,"187,133,430",36.8G,24.4Gb,2014-09-13
ERX552259[accn],Illumina HiSeq 2000,ERR594295,"28,232,803",5.7G,3.3Gb,2014-09-07
ERX552259[accn],Illumina HiSeq 2000,ERR594295,"28,232,803",5.7G,3.3Gb,2014-09-07
ERX556125[accn],Illumina HiSeq 2000,ERR598977,"38,060,321",7.2G,4.2Gb,2014-09-13
ERX556125[accn],Illumina HiSeq 2000,ERR598977,"38,060,321",7.2G,4.2Gb,2014-09-13
ERX555976[accn],Illumina HiSeq 2000,ERR599053,"193,639,324",38.2G,25.2Gb,2014-09-13
ERX555976[accn],Illumina HiSeq 2000,ERR599053,"193,639,324",38.2G,25.2Gb,2014-09-13
ERX556052[accn],Illumina HiSeq 2000,ERR599075,"164,425,550",32.4G,21.3Gb,2014-09-13
ERX556052[accn],Illumina HiSeq 2000,ERR599075,"164,425,550",32.4G,21.3Gb,2014-09-13
ERX556118[accn],Illumina HiSeq 2000,ERR599141,"36,435,982",6.9G,3.9Gb,2014-09-13
ERX556118[accn],Illumina HiSeq 2000,ERR599141,"36,435,982",6.9G,3.9Gb,2014-09-13
ERX556136[accn],Illumina HiSeq 2000,ERR599013,"32,056,090",6.1G,3.5Gb,2014-09-13
ERX556136[accn],Illumina HiSeq 2000,ERR599013,"32,056,090",6.1G,3.5Gb,2014-09-13
ERX556098[accn],Illumina HiSeq 2000,ERR599130,"182,963,807",35.9G,24.3Gb,2014-09-13
ERX556098[accn],Illumina HiSeq 2000,ERR599130,"182,963,807",35.9G,24.3Gb,2014-09-13
ERX140297[accn],454 GS FLX Titanium,ERR164411,"678,020",408.8M,860.8Mb,2013-04-18
ERX556132[accn],Illumina HiSeq 2000,ERR599045,"33,398,279",6.7G,3.9Gb,2014-09-13
ERX556132[accn],Illumina HiSeq 2000,ERR599045,"33,398,279",6.7G,3.9Gb,2014-09-13
ERX556105[accn],Illumina HiSeq 2000,ERR599054,"162,120,962",32.1G,20.6Gb,2014-09-13
ERX556105[accn],Illumina HiSeq 2000,ERR599054,"162,120,962",32.1G,20.6Gb,2014-09-13
ERX140298[accn],454 GS FLX Titanium,ERR164423,"692,670",388.9M,849.3Mb,2013-04-18
ERX556122[accn],Illumina HiSeq 2000,ERR599019,"32,667,132",6.5G,3.8Gb,2014-09-13
ERX556122[accn],Illumina HiSeq 2000,ERR599019,"32,667,132",6.5G,3.8Gb,2014-09-13
ERX556056[accn],Illumina HiSeq 2000,ERR599138,"216,979,077",42.6G,29.4Gb,2014-09-13
ERX556056[accn],Illumina HiSeq 2000,ERR599138,"216,979,077",42.6G,29.4Gb,2014-09-13
ERX552245[accn],Illumina HiSeq 2000,ERR594314,"90,667,820",18.3G,11.2Gb,2014-09-07
ERX552245[accn],Illumina HiSeq 2000,ERR594314,"90,667,820",18.3G,11.2Gb,2014-09-07
ERX140292[accn],454 GS FLX Titanium,ERR164425,"750,010",434.1M,932.1Mb,2013-04-18
ERX556014[accn],Illumina HiSeq 2000,ERR599098,"29,188,354",5.8G,3.3Gb,2014-09-13
ERX556014[accn],Illumina HiSeq 2000,ERR599098,"29,188,354",5.8G,3.3Gb,2014-09-13
ERX555985[accn],Illumina HiSeq 2000,ERR599139,"173,095,638",34.4G,21.8Gb,2014-09-13
ERX555985[accn],Illumina HiSeq 2000,ERR599139,"173,095,638",34.4G,21.8Gb,2014-09-13
ERX556063[accn],Illumina HiSeq 2000,ERR599002,"159,178,051",31.6G,20Gb,2014-09-13
ERX556063[accn],Illumina HiSeq 2000,ERR599002,"159,178,051",31.6G,20Gb,2014-09-13
ERX555923[accn],Illumina HiSeq 2000,ERR599016,"35,295,532",7.1G,4Gb,2014-09-13
ERX555923[accn],Illumina HiSeq 2000,ERR599016,"35,295,532",7.1G,4Gb,2014-09-13
ERX555971[accn],Illumina HiSeq 2000,ERR599057,"162,387,844",32.2G,20.8Gb,2014-09-13
ERX555971[accn],Illumina HiSeq 2000,ERR599057,"162,387,844",32.2G,20.8Gb,2014-09-13
ERX555992[accn],Illumina HiSeq 2000,ERR599112,"217,469,381",42.2G,29.4Gb,2014-09-13
ERX555992[accn],Illumina HiSeq 2000,ERR599112,"217,469,381",42.2G,29.4Gb,2014-09-13
ERX555945[accn],Illumina HiSeq 2000,ERR599058,"168,192,870",32.3G,22.4Gb,2014-09-13
ERX555945[accn],Illumina HiSeq 2000,ERR599058,"168,192,870",32.3G,22.4Gb,2014-09-13
ERX556068[accn],Illumina HiSeq 2000,ERR599026,"168,855,931",33.5G,20.4Gb,2014-09-13
ERX556068[accn],Illumina HiSeq 2000,ERR599026,"168,855,931",33.5G,20.4Gb,2014-09-13
ERX556129[accn],Illumina HiSeq 2000,ERR599012,"145,714,747",28.9G,18.3Gb,2014-09-13
ERX556129[accn],Illumina HiSeq 2000,ERR599012,"145,714,747",28.9G,18.3Gb,2014-09-13
ERX556096[accn],Illumina HiSeq 2000,ERR598970,"42,483,957",9G,5.2Gb,2014-09-13
ERX556096[accn],Illumina HiSeq 2000,ERR598970,"42,483,957",9G,5.2Gb,2014-09-13
ERX556012[accn],Illumina HiSeq 2000,ERR599088,"41,923,308",8.7G,5.1Gb,2014-09-13
ERX556012[accn],Illumina HiSeq 2000,ERR599088,"41,923,308",8.7G,5.1Gb,2014-09-13
ERX556127[accn],Illumina HiSeq 2000,ERR599150,"230,323,899",45.7G,28.9Gb,2014-09-13
ERX556127[accn],Illumina HiSeq 2000,ERR599150,"230,323,899",45.7G,28.9Gb,2014-09-13
ERX555989[accn],Illumina HiSeq 2000,ERR599021,"44,912,091",8.8G,5.5Gb,2014-09-13
ERX555989[accn],Illumina HiSeq 2000,ERR599021,"44,912,091",8.8G,5.5Gb,2014-09-13
ERX555905[accn],Illumina HiSeq 2000,ERR599164,"77,554,069",15.1G,10Gb,2014-09-13
ERX555905[accn],Illumina HiSeq 2000,ERR599164,"77,554,069",15.1G,10Gb,2014-09-13
