experiment,instrument,run,spots,bases,size,published
SRX2937307[accn],NextSeq 550,SRR5720247,"26,441,873",7.9G,3.2Gb,2018-05-01
SRX2937314[accn],NextSeq 550,SRR5720240,"26,191,174",7.9G,3.2Gb,2018-05-01
SRX2937315[accn],NextSeq 550,SRR5720239,"34,151,795",10.2G,4.1Gb,2018-05-01
SRX2937315[accn],NextSeq 550,SRR5720239,"34,151,795",10.2G,4.1Gb,2018-05-01
SRX2937285[accn],NextSeq 550,SRR5720269,"17,902,513",5.4G,2.1Gb,2018-05-01
SRX2937285[accn],NextSeq 550,SRR5720269,"17,902,513",5.4G,2.1Gb,2018-05-01
SRX2937284[accn],NextSeq 550,SRR5720270,"45,464,228",13.6G,5.4Gb,2018-05-01
SRX2937284[accn],NextSeq 550,SRR5720270,"45,464,228",13.6G,5.4Gb,2018-05-01
SRX2937287[accn],NextSeq 550,SRR5720267,"45,638,515",13.7G,5.5Gb,2018-05-01
SRX2937287[accn],NextSeq 550,SRR5720267,"45,638,515",13.7G,5.5Gb,2018-05-01
SRX2937286[accn],NextSeq 550,SRR5720268,"17,826,774",5.3G,2.1Gb,2018-05-01
SRX2937286[accn],NextSeq 550,SRR5720268,"17,826,774",5.3G,2.1Gb,2018-05-01
SRX2937281[accn],NextSeq 550,SRR5720273,"31,242,438",9.4G,3.8Gb,2018-05-01
SRX2937281[accn],NextSeq 550,SRR5720273,"31,242,438",9.4G,3.8Gb,2018-05-01
SRX2937280[accn],NextSeq 550,SRR5720274,"35,956,418",10.8G,4.3Gb,2018-05-01
SRX2937280[accn],NextSeq 550,SRR5720274,"35,956,418",10.8G,4.3Gb,2018-05-01
SRX2937283[accn],NextSeq 550,SRR5720271,"25,313,647",7.6G,3.1Gb,2018-05-01
SRX2937283[accn],NextSeq 550,SRR5720271,"25,313,647",7.6G,3.1Gb,2018-05-01
SRX2937282[accn],NextSeq 550,SRR5720272,"31,854,278",9.6G,3.8Gb,2018-05-01
SRX2937282[accn],NextSeq 550,SRR5720272,"31,854,278",9.6G,3.8Gb,2018-05-01
SRX2937289[accn],NextSeq 550,SRR5720265,"38,669,468",11.6G,4.6Gb,2018-05-01
SRX2937289[accn],NextSeq 550,SRR5720265,"38,669,468",11.6G,4.6Gb,2018-05-01
SRX2937288[accn],NextSeq 550,SRR5720266,"23,802,307",7.1G,2.9Gb,2018-05-01
SRX2937288[accn],NextSeq 550,SRR5720266,"23,802,307",7.1G,2.9Gb,2018-05-01
SRX2937258[accn],NextSeq 550,SRR5720296,"25,392,429",7.6G,3Gb,2018-05-01
SRX2937258[accn],NextSeq 550,SRR5720296,"25,392,429",7.6G,3Gb,2018-05-01
SRX2937259[accn],NextSeq 550,SRR5720295,"15,276,603",4.6G,1.9Gb,2018-05-01
SRX2937259[accn],NextSeq 550,SRR5720295,"15,276,603",4.6G,1.9Gb,2018-05-01
SRX2937260[accn],NextSeq 550,SRR5720294,"25,687,196",7.7G,3.1Gb,2018-05-01
SRX2937260[accn],NextSeq 550,SRR5720294,"25,687,196",7.7G,3.1Gb,2018-05-01
SRX2937261[accn],NextSeq 550,SRR5720293,"40,651,674",12.2G,5Gb,2018-05-01
SRX2937261[accn],NextSeq 550,SRR5720293,"40,651,674",12.2G,5Gb,2018-05-01
