experiment,instrument,run,spots,bases,size,published
ERX714244[accn],Illumina MiSeq,ERR771018,"828,380",419.1M,192.1Mb,2015-03-04
ERX714353[accn],Illumina MiSeq,ERR771019,"1,252,579",634.5M,300.8Mb,2015-03-04
ERX714353[accn],Illumina MiSeq,ERR771019,"1,252,579",634.5M,300.8Mb,2015-03-04
ERX714351[accn],Illumina MiSeq,ERR771020,"1,524,912",723.8M,319.5Mb,2015-03-04
ERX714351[accn],Illumina MiSeq,ERR771020,"1,524,912",723.8M,319.5Mb,2015-03-04
ERX714352[accn],Illumina MiSeq,ERR771021,"1,469,948",644.3M,290.3Mb,2015-03-04
ERX714352[accn],Illumina MiSeq,ERR771021,"1,469,948",644.3M,290.3Mb,2015-03-04
ERX714219[accn],Illumina MiSeq,ERR771022,"601,873",348.9M,177.2Mb,2015-03-04
ERX714219[accn],Illumina MiSeq,ERR771022,"601,873",348.9M,177.2Mb,2015-03-04
ERX714361[accn],Illumina MiSeq,ERR771024,"985,490",469.4M,228Mb,2015-03-04
ERX714361[accn],Illumina MiSeq,ERR771024,"985,490",469.4M,228Mb,2015-03-04
ERX714362[accn],Illumina MiSeq,ERR771025,"1,058,477",492.7M,234Mb,2015-03-04
ERX714362[accn],Illumina MiSeq,ERR771025,"1,058,477",492.7M,234Mb,2015-03-04
ERX714332[accn],Illumina MiSeq,ERR771027,"1,512,017",582.5M,267.1Mb,2015-03-04
ERX714332[accn],Illumina MiSeq,ERR771027,"1,512,017",582.5M,267.1Mb,2015-03-04
ERX714329[accn],Illumina MiSeq,ERR771033,"1,098,515",461.7M,217.3Mb,2015-03-04
ERX714329[accn],Illumina MiSeq,ERR771033,"1,098,515",461.7M,217.3Mb,2015-03-04
ERX714218[accn],Illumina MiSeq,ERR771043,"837,506",442.7M,218.1Mb,2015-03-04
ERX714218[accn],Illumina MiSeq,ERR771043,"837,506",442.7M,218.1Mb,2015-03-04
ERX714360[accn],Illumina MiSeq,ERR771063,"924,092",469.4M,221.6Mb,2015-03-04
ERX714360[accn],Illumina MiSeq,ERR771063,"924,092",469.4M,221.6Mb,2015-03-04
ERX714359[accn],Illumina MiSeq,ERR771062,"938,207",477.1M,232.6Mb,2015-03-04
ERX714359[accn],Illumina MiSeq,ERR771062,"938,207",477.1M,232.6Mb,2015-03-04
ERX714246[accn],Illumina MiSeq,ERR771073,"1,074,205",510.9M,250.6Mb,2015-03-04
ERX714246[accn],Illumina MiSeq,ERR771073,"1,074,205",510.9M,250.6Mb,2015-03-04
ERX714333[accn],Illumina MiSeq,ERR771078,"1,147,632",463.9M,223.5Mb,2015-03-04
ERX714333[accn],Illumina MiSeq,ERR771078,"1,147,632",463.9M,223.5Mb,2015-03-04
ERX714339[accn],Illumina MiSeq,ERR771105,"1,080,279",497M,238.9Mb,2015-03-04
ERX714339[accn],Illumina MiSeq,ERR771105,"1,080,279",497M,238.9Mb,2015-03-04
ERX714239[accn],Illumina MiSeq,ERR770968,"842,193",434.9M,211Mb,2015-03-04
ERX714239[accn],Illumina MiSeq,ERR770968,"842,193",434.9M,211Mb,2015-03-04
ERX714336[accn],Illumina MiSeq,ERR770980,"2,194,847",646.2M,264.2Mb,2015-03-04
ERX714336[accn],Illumina MiSeq,ERR770980,"2,194,847",646.2M,264.2Mb,2015-03-04
ERX714338[accn],Illumina MiSeq,ERR770998,"836,526",437.3M,211.6Mb,2015-03-04
ERX714338[accn],Illumina MiSeq,ERR770998,"836,526",437.3M,211.6Mb,2015-03-04
ERX714269[accn],Illumina MiSeq,ERR770999,"962,714",471M,236.4Mb,2015-03-04
ERX714269[accn],Illumina MiSeq,ERR770999,"962,714",471M,236.4Mb,2015-03-04
ERX714238[accn],Illumina MiSeq,ERR771008,"1,156,719",434.7M,196Mb,2015-03-04
ERX714238[accn],Illumina MiSeq,ERR771008,"1,156,719",434.7M,196Mb,2015-03-04
ERX714341[accn],Illumina MiSeq,ERR771016,"929,633",454.1M,222.2Mb,2015-03-04
ERX714341[accn],Illumina MiSeq,ERR771016,"929,633",454.1M,222.2Mb,2015-03-04
ERX714337[accn],Illumina MiSeq,ERR771026,"978,081",476.4M,231.3Mb,2015-03-04
ERX714337[accn],Illumina MiSeq,ERR771026,"978,081",476.4M,231.3Mb,2015-03-04
ERX714340[accn],Illumina MiSeq,ERR771106,"1,054,096",497.2M,240.3Mb,2015-03-04
ERX714340[accn],Illumina MiSeq,ERR771106,"1,054,096",497.2M,240.3Mb,2015-03-04
ERX714267[accn],Illumina MiSeq,ERR771015,"1,578,582",709.3M,346.3Mb,2015-03-04
ERX714267[accn],Illumina MiSeq,ERR771015,"1,578,582",709.3M,346.3Mb,2015-03-04
ERX714305[accn],Illumina MiSeq,ERR771092,"1,187,223",407M,180Mb,2015-03-04
ERX714305[accn],Illumina MiSeq,ERR771092,"1,187,223",407M,180Mb,2015-03-04
ERX714233[accn],Illumina MiSeq,ERR771060,"147,325",69.2M,39.6Mb,2015-03-04
ERX714233[accn],Illumina MiSeq,ERR771060,"147,325",69.2M,39.6Mb,2015-03-04
ERX714268[accn],Illumina MiSeq,ERR771023,"876,042",405.5M,192.4Mb,2015-03-04
ERX714268[accn],Illumina MiSeq,ERR771023,"876,042",405.5M,192.4Mb,2015-03-04
ERX714240[accn],Illumina MiSeq,ERR771061,"954,030",376.7M,197.3Mb,2015-03-04
ERX714240[accn],Illumina MiSeq,ERR771061,"954,030",376.7M,197.3Mb,2015-03-04
ERX714335[accn],Illumina MiSeq,ERR770988,"824,184",441.4M,213.5Mb,2015-03-04
ERX714335[accn],Illumina MiSeq,ERR770988,"824,184",441.4M,213.5Mb,2015-03-04
ERX714230[accn],Illumina MiSeq,ERR771064,"1,185,409",451.1M,233.3Mb,2015-03-04
ERX714230[accn],Illumina MiSeq,ERR771064,"1,185,409",451.1M,233.3Mb,2015-03-04
ERX935424[accn],Illumina MiSeq,ERR855786,"1,632,186",565.1M,297Mb,2015-04-15
ERX935424[accn],Illumina MiSeq,ERR855786,"1,632,186",565.1M,297Mb,2015-04-15
ERX140291[accn],454 GS FLX Titanium,ERR164416,"106,684",59.5M,129.9Mb,2013-04-18
ERX140294[accn],454 GS FLX Titanium,ERR164421,"514,048",313.8M,658.3Mb,2013-04-18
ERX289005[accn],Illumina HiSeq 2000,ERR315857,"110,583,306",23G,15Gb,2013-08-09
ERX289005[accn],Illumina HiSeq 2000,ERR315857,"110,583,306",23G,15Gb,2013-08-09
ERX140289[accn],454 GS FLX Titanium,ERR164410,"631,249",512.7M,932.8Mb,2013-04-18
ERX140301[accn],454 GS FLX Titanium,ERR164422,"721,343",404.7M,878.7Mb,2013-04-18
