1.2
1.2
0.9632
0.9632
0.2402
0.2402
1.7
1.7
0.8065
0.8065
0.2341
0.2341
0.0499
0.0499
0.8408
0.8408
0.5899
0.5899
0.0467
0.0467
0.7318
0.7318
1.1
1.1
2
2
2.8
2.8
0.0806
0.0806
0.536
1.4
0.1953
2.9
2
2.6
2.1
0.9164
1.5
1.5
1.8
1.8
1.3
1.3
2.3
2.3
6.7
6.7
1.7
1.7
1.8
1.8
5.7
5.7
1.9
1.9
1.5
1.5
0.9479
0.9479
3.6
3.6
1.4
1.4
2
2.3
1.2
4.1
2.1
3
4.7
2.7
0.0069
0.0069
0.0117
0.0117
2.6
2
3.2
3.2
4.5
4.5
3.3
3.3
2.7
2.7
2.8
2.8
3.9
3.9
4.5
4.5
4.8
4.8
4.2
4.2
2.6
2.6
3.7
3.7
4.2
4.2
3.8
3.8
3.6
3.6
3.3
3.3
2.5
2.5
3.2
3.2
3.4
3.4
3.3
3.3
3.5
3.5
4.9
4.9
1.6
1.6
4.2
4.2
4.2
4.2
1.5
1.5
4.9
4.9
4.6
4.6
4.4
4.4
5.1
5.1
5.8
5.8
2.2
2.2
3.7
3.7
2.9
2.9
2.2
2.2
4.9
4.9
4
4
3.2
3.2
3.9
3.9
4.2
4.2
2.6
2.6
4
4
4.4
4.4
3.2
3.2
5
5
3.7
3.7
2.9
2.9
4
4
2.4
2.4
1.7
1.7
2.5
2.5
8.3
8.3
1.5
1.5
2.3
2.3
6.7
6.7
2.6
2.6
6.7
6.7
4.4
4.4
3.8
3.8
3.9
3.9
4
4
5.8
5.8
9.8
9.8
0.3981
0.485
0.3324
0.2349
0.1672
0.4365
0.4765
0.5049
0.2534
0.288
0.4363
0.203
0.3301
0.3944
0.35
0.369
0.4422
0.3439
0.6396
0.676
0.7302
0.6594
0.3947
0.4048
0.2372
0.2985
0.3225
0.2182
0.2452
0.333
0.3108
0.3992
0.3982
0.3816
0.3734
0.343
0.2094
0.1506
0.1269
0.3192
0.5004
0.0766
0.2525
0.2832
0.2606
0.3487
0.2605
0.1945
0.2087
0.4938
0.4464
0.3723
0.2074
4.2
2.4
3.8
2.1
1.7
2.4
2.5
3.1
2.2
3.6
3.1
2.4
2.1
3.9
2.3
2.3
3.7
3.7
3.6
2.8
2.6
2.2
3.2
2.9
5.1
2
4.4
0.2236
2.8
0.1638
2.3
3.5
5.3
15.5
7.5
7
7.8
8.1
6.4
0.47
4.9
5
0.3345
4.8
4.1
4.8
4.8
5.9
7.7
5.1
6
12.7
6.5
6.7
6.9
6.8
5.6
0.3189
5.1
4.6
4.1
4.1
0.2267
4.8
4.6
5.9
0.8987
5.4
4.7
0.9599
5.3
5.5
1.1
5.1
4.7
3.3
4.1
4.3
6.5
8.3
10.4
12
9.6
5
1.3
6.3
5.7
1.1
4.9
6.1
6.7
6.8
4.2
13.4
6
2.5
0.4948
10
4.5
3.8
5.9
8.4
7.5
9.4
7.8
0.6492
2.6
2.6
4.6
4.6
0.0021
0.0021
2.1
2.1
0.8676
0.8676
3.1
3.1
0.8062
0.8062
1.9
1.9
1
1
2.5
2.5
1.3
1.3
2.4
2.4
1.5
1.5
3.6
3.6
2.9
2.9
1.3
1.3
4.2
4.2
0.5417
0.5417
0.4212
0.4212
4.6
4.6
4.3
4.3
2.5
2.5
1.5
1.5
1.3
1.3
1.9
1.9
0.8095
0.8095
4.6
4.6
3.1
3.1
1.2
1.2
5.8
5.8
2.3
2.3
1.7
1.7
4.1
4.1
2.1
2.1
4.9
4.9
1.7
1.7
4.2
4.2
7.2
7.2
6.5
6.5
5.2
5.2
3.9
3.9
5
5
4.3
4.3
5.6
5.6
5.3
5.3
4
4
3.8
3.8
4.9
4.9
4
4
5.2
5.2
5
5
3.9
3.9
5.1
5.1
3.9
3.9
4.3
4.3
5.4
5.4
4.1
4.1
5.4
5.4
5.3
5.3
6.9
6.9
5.5
5.5
6.9
6.9
4.9
4.9
6.2
6.2
5.6
5.6
7.2
7.2
6.6
6.6
9.2
9.2
8.4
8.4
6.4
6.4
6.2
6.2
8.5
8.5
8.8
8.8
6.4
6.4
6.2
6.2
5.2
5.2
7.1
7.1
9.6
9.6
7.3
7.3
9.4
9.4
8.6
8.6
7
7
2.6
2.6
2.4
2.4
2.4
2.4
3.2
3.2
2.5
2.5
3.6
3.6
3.9
3.9
3
3
3.4
3.4
3.6
3.6
3.6
3.6
3.8
3.8
3.9
3.9
4
4
4.4
4.4
4.2
4.2
4.9
4.9
6
6
4.9
4.9
4.2
4.2
5.5
5.5
5.4
5.4
8.3
8.3
7
7
2.7
2.7
2.8
2.8
3.8
3.8
5.4
5.4
4.9
4.9
5.8
5.8
4.9
4.9
5.3
5.3
4.5
4.5
6.3
6.3
6.2
6.2
4.8
4.8
2.5
2.5
2.8
2.8
2.7
2.7
2.6
2.6
3.4
3.4
3.9
3.9
4
4
5.5
5.5
3.6
